# CVS $Revision: $ $Author: $ -- Thu Aug  7 12:47:32 2014 -- reformated by prettylst.pl v1.51 (build 24365)
SOURCELONG:Draconomicon	SOURCESHORT:Dr	SOURCEDATE:2004-11

CATEGORY=Internal|Default.MOD	DEFINE:BreathWeaponLine|0	BONUS:VAR|BreathWeaponLine|max((SIZE-1)*20,30)|TYPE=Base	DEFINE:BreathWeaponCone|0	BONUS:VAR|BreathWeaponCone|max((SIZE-1)*10,15)|TYPE=Base		DEFINE:BreathWeaponDice|0	DEFINE:BreathWeaponDamageDie|0	DEFINE:BreathWeaponDuration|0


Frightful Presence	KEY:Awakened Frightful Presence	CATEGORY:Special Ability	TYPE:SpecialAttack.Extraordinary.MindAffecting.Fear	VISIBLE:YES	DESC:%1 ft (Will DC %2)|AwakenedFrightfulPresRange|AwakenedFrightfulPresenceDC|PREVARGT:AwakenedFrightfulPresRange,0	DESC:Your very presence unsettling to foes. It takes effect automatically when you perform some sort of dramatic action (such as charging, attacking, or snarling). Opponents with fewer hit dice than your racial hitdice within range who witness the action may become frightened or shaken.	SERVESAS:ABILITY=Special Ability|Frightful Presence		DEFINE:AwakenedFrightfulPresRange|0	DEFINE:AwakenedFrightfulPresenceDC|0	BONUS:VAR|AwakenedFrightfulPresenceDC|10+(HD/2)+CHA			BONUS:VAR|AwakenedFrightfulPresenceDC|2|PREABILITY:1,CATEGORY=FEAT,Ability Focus (Frightful Presence)																				SOURCEPAGE:Drac
# TO DO set up Familiar
Dragon Familiar		CATEGORY:Special Ability	TYPE:Companion

# Ability Name								Clear Description	Description																																																																																					Source Page
CATEGORY=Special Ability|Vulnerability to Acid.MOD		DESC:.CLEAR		DESC:You take half again as much (+50%%) damage as normal from Acid, regardless of whether a saving throw is allowed, or if the save is a success or failure|PREVAREQ:VulnerabilityAcidLvl,0	DESC:You take quarter again as much (+25%%) damage as normal from Acid, regardless of whether a saving throw is allowed, or if the save is a success or failure|PREVAREQ:VulnerabilityAcidLvl,1	DESC:You have suppressed your vulnerability to Acid|PREVAREQ:VulnerabilityAcidLvl,2									SOURCEPAGE:p.305
Spellcasting				KEY:Dragonsong Lyrist ~ Spellcasting											CATEGORY:Special Ability	TYPE:Dragonsong Lyrist Class Feature.SpecialQuality						DESC:Each time an even-numbered dragonsong lyrist level is gained, the character gains new spells per day and spells known as if she had also gained a level in a spellcasting class she belonged to before she added the prestige class. She does not, however, gain any other benefit a character of that class would have gained (improved chance of controlling or rebuking undead, metamagic or item creation feats, and so on). This essentially means that the character adds 1/2 her dragonsong lyrist level to the level of whatever spellcasting class she has, then determines spells per day and caster level accordingly. If a character takes two or more levels in this class before having any levels in a spellcasting class, she does not receive this spellcasting benefit. If she thereafter takes levels in one or more spellcasting classes, she becomes eligible to receive the spellcasting benefit for any level in the dragonsong lyrist class that she has not already attained. For example, a 6th-level monk/2nd-level dragonsong lyrist does not receive the spellcasting benefit for being a 2ndlevel dragonsong lyrist because she did not belong to a spellcasting class before taking 2nd level in the prestige class. If she then picks up one or more levels of wizard before advancing to 4th level in the dragonsong lyrist class, she receives the spellcasting benefit of a 4th-level dragonsong lyrist (when she attains that level) but does not receive the 2nd-level benefit retroactively.																																					ABILITY:Special Ability|AUTOMATIC|Greater Dragonsong ~ Song of Strength|PREVARGTEQ:GreaterDragonsongLVL,1	ABILITY:Special Ability|AUTOMATIC|Greater Dragonsong ~ Song of Compulsion|PREVARGTEQ:GreaterDragonsongLVL,2	ABILITY:Special Ability|AUTOMATIC|Greater Dragonsong ~ Song of Flight|PREVARGTEQ:GreaterDragonsongLVL,3	ABILITY:Special Ability|AUTOMATIC|Greater Dragonsong ~ Song of Fear|PREVARGTEQ:GreaterDragonsongLVL,4	ABILITY:Special Ability|AUTOMATIC|Greater Dragonsong ~ Song of Healing|PREVARGTEQ:GreaterDragonsongLVL,5	SOURCEPAGE:p.128
# Greater Dragonsong
Song of Strength				KEY:Greater Dragonsong ~ Song of Strength						SORTKEY:Greater Dragonsong 2	CATEGORY:Special Ability	TYPE:Greater Dragonsong Class Feature.SpecialQuality						DESC:A 1st-level dragonsong lyrist can imbue herself and her allies with great physical power. The dragonsong lyrist and all allies within 30 feet who can hear her gain a +4 morale bonus to Strength for the duration of the lyrist's performance and for 5 rounds thereafter. This is a mindaffecting ability.																																																																																																																																																																																																																																																																																																																																		SOURCEPAGE:p.127
Song of Compulsion			KEY:Greater Dragonsong ~ Song of Compulsion					SORTKEY:Greater Dragonsong 3	CATEGORY:Special Ability	TYPE:Greater Dragonsong Class Feature.SpecialQuality						DESC:At 2nd level, a dragonsong lyrist can use her greater dragonsong to make a suggestion to a single creature within 30 feet who can hear the lyrist. A Will save negates the effect. This is an enchantment (compulsion, mind-affecting, language-dependent) effect. Dragons take a -2 penalty on this saving throw.																																																																																																																																																																																																																																																																																																																																SOURCEPAGE:p.127
Song of Flight				KEY:Greater Dragonsong ~ Song of Flight						SORTKEY:Greater Dragonsong 4	CATEGORY:Special Ability	TYPE:Greater Dragonsong Class Feature.SpecialQuality						DESC:A 3rd-level dragonsong lyrist can grant herself and her allies the ability to fly, as the spell of the same name. This song affects the character and a number of allies equal to her Charisma modifier (all of whom must be able to hear the lyrist) and lasts for 1 minute per level. This is a transmutation effect.																																																																																																																																																																																																																																																																																																																																SOURCEPAGE:p.127
Song of Fear				KEY:Greater Dragonsong ~ Song of Fear						SORTKEY:Greater Dragonsong 5	CATEGORY:Special Ability	TYPE:Greater Dragonsong Class Feature.SpecialQuality						DESC:At 4th level, a dragonsong lyrist can use her song or poetics to inspire fear in her foes. All enemies within a radius of 30 feet - class level are subject to the effect if they have fewer HD than the dragonsong lyrist. A potentially affected creature that succeeds on a Will save remains immune to that dragonsong lyrist's frightful presence ability for 24 hours. On a failure, creatures with fewer than half the dragonsong lyrist's HD become panicked for 2d6 rounds and those with HD equal to or greater than half the dragonsong lyrist's become shaken for 2d6 rounds. Dragons are immune to this ability, as are any creatures immune to fear. This is a mind-affecting effect.																																																																																																																																																																																																																																																																			SOURCEPAGE:p.128
Song of Healing				KEY:Greater Dragonsong ~ Song of Healing						SORTKEY:Greater Dragonsong 6	CATEGORY:Special Ability	TYPE:Greater Dragonsong Class Feature.SpecialQuality						DESC:A 5th-level dragonsong lyrist can use her greater dragonsong to heal herself and her allies. Each ally within 30 feet who can hear the dragonsong lyrist regains hit points and ability points as if he or she had rested for a full day. No character may benefit from this ability more than once per hour. This is a conjuration (healing) effect.																																																																																																																																																																																																																																																																																																																											SOURCEPAGE:p.128
#

# Dragonstalker
Weapon and Armor Proficiency		KEY:Dragonstalker ~ Weapon and Armor Proficiency									CATEGORY:Special Ability	TYPE:Dragonstalker Class Feature.SpecialQuality							DESC:A dragonstalker gains proficiency with the longbow, longspear, net, shortbow, and all simple weapons. Dragonstalkers are proficient with light armor and with shields.																																																																																																																																																																																																																																																																																																																																																								SOURCEPAGE:p.129
Hunting Bonus				KEY:Dragonstalker ~ Hunting Bonus												CATEGORY:Special Ability	TYPE:Extraordinary.Dragonstalker Class Feature.SpecialQuality				DESC:Starting at 1st level, a dragonstalker gains a bonus equal to her class level on Bluff, Listen, Search, Sense Motive, and Spot checks when using these skills against dragons.																																																																																																																																																																																																																																																																																																																																																							SOURCEPAGE:p.129
Sneak Attack (Dragon)			KEY:Dragonstalker ~ Sneak Attack (Dragon)											CATEGORY:Special Ability	TYPE:Dragonstalker Class Feature.SpecialQuality							DESC:Beginning at 2nd level, if a dragonstalker catches a dragon when it is unable to defend itself effectively from her attack, she can strike a vital spot for extra damage. Basically, any time the dragonstalker's target would be denied its Dexterity bonus to AC (whether it actually has a Dexterity bonus or not), the dragonstalker's attack deals an extra 2d6 points of damage. This extra damage increases by 2d6 points every other level (4d6 at 4th level, 6d6 at 6th level, and so on). Should the dragonstalker score a critical hit with a sneak attack, this extra damage is not multiplied. It takes precision and penetration to hit a vital spot, so ranged attacks can only count as sneak attacks if the dragon is 30 feet away or less. With a sap or an unarmed strike, a dragonstalker can make a sneak attack that deals nonlethal damage instead of lethal damage. She cannot use a weapon that deals lethal damage to deal nonlethal damage in a sneak attack, not even with the usual -4 penalty, because she must make optimal use of her weapon to execute the sneak attack. A dragonstalker can only sneak attack living dragons with discernible anatomies. Any dragon immune to critical hits is similarly immune to sneak attacks. Also, the dragonstalker must be able to see the target well enough to pick out a vital spot and must be able to reach a vital spot. A dragonstalker cannot sneak attack while striking at a dragon with concealment or by striking the limbs of a dragon whose vitals are beyond reach. If a dragonstalker gets a sneak attack bonus from another source (such as rogue levels), the bonuses to damage stack when the ability is used against dragons.																																																																																															SOURCEPAGE:p.129
Ignore Natural Armor			KEY:Dragonstalker ~ Ignore Natural Armor											CATEGORY:Special Ability	TYPE:Extraordinary.Dragonstalker Class Feature.SpecialQuality				DESC:Once per day, a dragonstalker of 3rd level or higher can ignore a target's natural armor bonus (including any enhancement to that natural armor) for one attack (melee or ranged). You must declare that you are using this ability before you make the attack roll. At 7th level, a dragonstalker can use this ability twice per day.																																																																																																																																																																																																																																																																																																																													SOURCEPAGE:p.129
Hide Scent					KEY:Dragonstalker ~ Hide Scent												CATEGORY:Special Ability	TYPE:Extraordinary.Dragonstalker Class Feature.SpecialQuality				DESC:At 5th level, a dragonstalker can use the Disguise skill to hide her (or someone else's) scent. This requires a Disguise check (with a -10 penalty) opposed by a Wisdom check made by any creature attempting to use the scent ability to discover the dragonstalker's presence. Hiding one's scent requires twice as long as a typical Disguise check (1d3-20 minutes), and the effect lasts for 1 hour per class level. Magic that alters your form doesn't affect this Disguise check.																																																																																																																																																																																																																																																																																																				SOURCEPAGE:p.129
Foil Blindsense				KEY:Dragonstalker ~ Foil Blindsense												CATEGORY:Special Ability	TYPE:Supernatural.Dragonstalker Class Feature.SpecialQuality				DESC:Once per day, a 9th-level dragonstalker can render herself completely imperceptible to blindsense. This requires a standard action, and the effect lasts for 10 minutes. This ability has no effect on other forms of vision (whether mundane or magical). For instance, it doesn't keep someone from spotting or hearing the dragonstalker with normal senses, or from noticing an invisible dragonstalker by means of a true seeing spell.																																																																																																																																																																																																																																																																																																												SOURCEPAGE:p.129
Dragonstrike				KEY:Dragonstalker ~ Dragonstrike												CATEGORY:Special Ability	TYPE:Supernatural.Dragonstalker Class Feature.SpecialQuality				DESC:At 10th level, the effective enhancement bonus of any weapon wielded by a dragonstalker against a dragon is +2 better than normal, and the weapon deals an extra 2d6 points of damage against dragons. This benefit stacks with the enhancement bonus increase and bonus damage dice from a weapon with the bane (dragons) special ability.																																																																																																																																																																																																																																																																																																																												SOURCEPAGE:p.129

# Hoardstealer
Weapon and Armor Proficiency		KEY:Hoardstealer ~ Weapon and Armor Proficiency										CATEGORY:Special Ability	TYPE:Hoardstealer Class Feature.SpecialQuality							DESC:A hoardstealer is proficient with all simple weapons but gains no proficiency with armor or shields.																																																																																																																																																																																																																																																																																																																																																																			SOURCEPAGE:p.130
Spells					KEY:Hoardstealer ~ Spells													CATEGORY:Special Ability	TYPE:Hoardstealer Class Feature.SpecialQuality							DESC:Beginning at 1st level, a hoardstealer gains the ability to cast a small number of arcane spells. To cast a spell, the hoardstealer must have an Intelligence score of at least 10 + the spell's level, so a hoardstealer with an Intelligence of 10 or lower cannot cast these spells. Hoardstealer bonus spells are based on Intelligence, and saving throws against these spells have a DC of 10 + spell level + the hoardstealer's Int modifier. When the hoardstealer gets 0 spells of a given level (for instance, 1st-level spells for a 1st-level hoardstealer), he gains only the bonus spells he would be entitled to based on his Intelligence score for that spell level. The hoardstealer's spell list appears below. A hoardstealer casts spells just as a wizard does.																																																																																																																																																																																																																																																					SOURCEPAGE:p.130
Darkvision					KEY:Hoardstealer ~ Darkvision													CATEGORY:Special Ability	TYPE:Supernatural.Hoardstealer Class Feature.SpecialQuality					DESC:At 1st level, a hoardstealer gains darkvision with a range of 30 feet, or the range of his existing darkvision improves by 30 feet if he already has the ability. At 5th level and at 9th level, the range of the hoardstealer's darkvision extends another 30 feet, to a maximum of +90 feet at 9th level.																																																																																																																																																																																																																																																																																																																																		SOURCEPAGE:p.131
Trapfinding					KEY:Hoardstealer ~ Trapfinding												CATEGORY:Special Ability	TYPE:Extraordinary.Hoardstealer Class Feature.SpecialQuality				DESC:Like a rogue, a hoardstealer can use the Search skill to locate traps when the task has a DC higher than 20. He may also use the Disable Device skill to disarm a magic trap. A hoardstealer who beats a trap's DC by 10 or more can study a trap, figure out how it works, and bypass it (with his party) without disarming it.																																																																																																																																																																																																																																																																																																																														SOURCEPAGE:p.131
Hide from Dragons				KEY:Hoardstealer ~ Hide from Dragons											CATEGORY:Special Ability	TYPE:SpellLike.Hoardstealer Class Feature.SpecialQuality					DESC:A 2nd-level hoardstealer can cast hide from dragons on himself once per day. This functions as the spell of the same name (see page 113), except that it only affects the hoardstealer and lasts for only 1 round per level. At 6th level, the hoardstealer may use this ability twice per day. At 10th level, he may use it three times per day.																																																																																																																																																																																																																																																																																																																											SOURCEPAGE:p.131
Trap Sense					KEY:Hoardstealer ~ Trap Sense													CATEGORY:Special Ability	TYPE:Extraordinary.Hoardstealer Class Feature.SpecialQuality				DESC:Starting at 3rd level, a hoardstealer gains an intuitive sense that alerts him to danger from traps, giving him a +2 bonus on Reflex saves made to avoid traps and a +2 dodge bonus to AC against attacks by traps. At 6th level these bonuses rise to +4, and at 9th level to +6. These bonuses stack with trap sense bonuses gained from other classes.																																																																																																																																																																																																																																																																																																																										SOURCEPAGE:p.131
Deep Pockets				KEY:Hoardstealer ~ Deep Pockets												CATEGORY:Special Ability	TYPE:Supernatural.Hoardstealer Class Feature.SpecialQuality					DESC:Once per day, a 3rd-level hoardstealer can turn any container-from a waistcoat pocket to a backpack to a barrel-into the equivalent of a bag of holding. The container's weight remains the same, but it becomes capable of holding up to 10 cubic feet (or 100 pounds) of material per level. The duration of this effect is 1 hour per level. If the effect ends prematurely (such as by being dispelled), everything within the container spills out onto the floor.																																																																																																																																																																																																																																																																																																							SOURCEPAGE:p.131
Treasure Dowsing				KEY:Hoardstealer ~ Treasure Dowsing												CATEGORY:Special Ability	TYPE:Supernatural.Hoardstealer Class Feature.SpecialQuality					DESC:Once per day, a 4th-level hoardstealer can concentrate (a full-round action) to detect the location of the largest mass of metal or minerals within a range of 10 feet per level. If the hoardstealer concentrates on a specific metal or mineral (such as gold or diamonds), he detects the location of each such deposit within range. This is otherwise identical to the effect of a rod of metal and mineral detection (see page 236 of the Dungeon Master's Guide). At 7th level, the hoardstealer may use this ability twice per day. At 10th level, he may use it three times per day.																																																																																																																																																																																																																																																																																				SOURCEPAGE:p.131
Skill Mastery				KEY:Hoardstealer ~ Skill Mastery												CATEGORY:Special Ability	TYPE:Extraordinary.Hoardstealer Class Feature.SpecialQuality				DESC:At 8th level, a hoardstealer may select a number of skills equal to 3 + his Int modifier. When making a skill check with one of these skills, the hoardstealer may take 10 even if stress and distractions would normally prevent him from doing so. He becomes so certain in his ability that he can use his skill reliably under adverse conditions, such as when an angry dragon pursues him down a tunnel.																																																																																																																																																																																																																																																																																																																	SOURCEPAGE:p.131

# Initiate of the Draconic Mysteries
Weapon and Armor Proficiency		KEY:Initiate of the Draconic Mysteries ~ Weapon and Armor Proficiency						CATEGORY:Special Ability	TYPE:Initiate of the Draconic Mysteries Class Feature.SpecialQuality			DESC:An initiate of the draconic mysteries gains no proficiency with any weapons, armor, or shields.																																																																																																																																																																																																																																																																																																																																																																				SOURCEPAGE:p.132
Evasion					KEY:Initiate of the Draconic Mysteries ~ Evasion									CATEGORY:Special Ability	TYPE:Extraordinary.Initiate of the Draconic Mysteries Class Feature.SpecialQuality	DESC:An initiate of the draconic mysteries can avoid even magical and unusual attacks with great agility. If an initiate makes a successful Reflex saving throw against an attack that normally deals half damage on a save (such as a red dragon's fiery breath or a fireball), the initiate instead takes no damage. Evasion can only be used if the initiate is wearing light armor or no armor.																																																																																																																																																																																																																																																																																																																				SOURCEPAGE:p.132
Claws of the Dragon			KEY:Initiate of the Draconic Mysteries ~ Claws of the Dragon							CATEGORY:Special Ability	TYPE:Supernatural.Initiate of the Draconic Mysteries Class Feature.SpecialQuality	DESC:At 2nd level, the unarmed strike of an initiate of the draconic mysteries is empowered with draconic might. The initiate's unarmed strike can overcome damage reduction as if it were a magic weapon. In addition, the unarmed strikes of an initiate of the draconic mysteries may deal slashing damage, at her option. Such damage cannot be nonlethal damage.																																																																																																																																																																																																																																																																																																																									SOURCEPAGE:p.132
Keen Senses					KEY:Initiate of the Draconic Mysteries ~ Keen Senses									CATEGORY:Special Ability	TYPE:Extraordinary.Initiate of the Draconic Mysteries Class Feature.SpecialQuality	DESC:At 3rd level, an initiate gains darkvision out to 60 feet and low-light vision.																																																																																																																																																																																																																																																																																																																																																																						SOURCEPAGE:p.132
Increased Unarmed Damage		KEY:Initiate of the Draconic Mysteries ~ Increased Unarmed Damage							CATEGORY:Special Ability	TYPE:Extraordinary.Initiate of the Draconic Mysteries Class Feature.SpecialQuality	DESC:At 4th level, the damage dealt by an initiate's unarmed attacks increases by one die step (such as from 1d3 to 1d4, or from 1d8 to 1d10). At 8th level, it increases another die step.																																																																																																																																																																																																																																																																																																																																																					SOURCEPAGE:p.132
Frightful Presence			KEY:Initiate of the Draconic Mysteries ~ Frightful Presence								CATEGORY:Special Ability	TYPE:Extraordinary.Initiate of the Draconic Mysteries Class Feature.SpecialQuality	DESC:A 5th-level initiate of the draconic mysteries can unsettle foes with her mere presence. The initiate can activate her frightful presence as a free action. Creatures within a radius of 30 feet per point of Charisma modifier (minimum 30 feet) are subject to the effect if they have fewer Hit Dice than the initiate (dragons are immune to the effect). A potentially affected creature that succeeds on a Will save (DC 10 + initiate's class level + initiate's Cha modifier) remains immune to that initiate's frightful presence for 24 hours. On a failure, creatures with 4 or fewer HD become panicked for 2d6 rounds and those with 5 or more HD become shaken for 2d6 rounds.																																																																																																																																																																																																																																																																				SOURCEPAGE:p.132
Improved Evasion				KEY:Initiate of the Draconic Mysteries ~ Improved Evasion								CATEGORY:Special Ability	TYPE:Extraordinary.Initiate of the Draconic Mysteries Class Feature.SpecialQuality	DESC:At 6th level, an initiate's evasion ability improves. She still takes no damage on a successful Reflex saving throw against attacks such as a dragon's breath weapon or a fireball, but henceforth she only takes half damage on a failed save.																																																																																																																																																																																																																																																																																																																																												SOURCEPAGE:p.133
Spell Resistance				KEY:Initiate of the Draconic Mysteries ~ Spell Resistance								CATEGORY:Special Ability	TYPE:Supernatural.Initiate of the Draconic Mysteries Class Feature.SpecialQuality	DESC:Beginning at 7th level, an initiate of the draconic mysteries gains spell resistance equal to 15 + her class level.																																																																																																																																																																																																																																																																																																																																																																SOURCEPAGE:p.133
Deadly Strike				KEY:Initiate of the Draconic Mysteries ~ Deadly Strike								CATEGORY:Special Ability	TYPE:Supernatural.Initiate of the Draconic Mysteries Class Feature.SpecialQuality	DESC:A 9th-level initiate deals triple damage on a critical hit inflicted by her unarmed strike, regardless of whether it dealt bludgeoning or slashing damage.																																																																																																																																																																																																																																																																																																																																																										SOURCEPAGE:p.133
Timeless Body				KEY:Initiate of the Draconic Mysteries ~ Timeless Body								CATEGORY:Special Ability	TYPE:Extraordinary.Initiate of the Draconic Mysteries Class Feature.SpecialQuality	DESC:After attaining 9th level, an initiate no longer takes ability score penalties for aging (see Table 6-5: Aging Effects, page 109 of the Player's Handbook) and cannot be magically aged. Any penalties she may have already taken, however, remain in place. Bonuses still accrue, and the initiate still dies of old age when her time is up.																																																																																																																																																																																																																																																																																																																												SOURCEPAGE:p.133
Dragon Shape				KEY:Initiate of the Draconic Mysteries ~ Dragon Shape									CATEGORY:Special Ability	TYPE:Supernatural.Initiate of the Draconic Mysteries Class Feature.SpecialQuality	DESC:At 10th level, an initiate of the draconic mysteries gains the ability to use a shapechange ability once per day to take the form of a dragon, from Tiny to Huge size, for 1 hour. Once a form is assumed, it cannot be changed except to return to normal (which dismisses the effect). The effect is otherwise identical to the shapechange spell, including the HD limitation of the new form and the abilities of the form gained.																																																																																																																																																																																																																																																																																																													SOURCEPAGE:p.133

# Platinum Knight
Weapon and Armor Proficiency		KEY:Platinum Knight ~ Weapon and Armor Proficiency									CATEGORY:Special Ability	TYPE:Platinum Knight Class Feature.SpecialQuality						DESC:A platinum knight is proficient with all simple and martial weapons, with all types of armor, and with shields.																																																																																																																																																																																																																																																																																																																																																																	SOURCEPAGE:p.133
Smite Evil Dragon				KEY:Platinum Knight ~ Smite Evil Dragon											CATEGORY:Special Ability	TYPE:Supernatural.Platinum Knight Class Feature.SpecialQuality				DESC:Once per day, a platinum knight may attempt to smite an evil dragon with one normal melee attack. He adds his Charisma modifier (if positive) to his attack roll and deals 2 extra points of damage per level. If a platinum knight accidentally smites a creature that is not an evil dragon, the smite has no effect but it is still used up for that day. The bonuses from this ability don't stack with other smite abilities, such as the paladin's smite evil. Every three levels beyond 1st, the platinum knight gains one additional daily use of this ability.																																																																																																																																																																																																																																																																																								SOURCEPAGE:p.133
Immune to Frightful Presence		KEY:Platinum Knight ~ Immune to Frightful Presence									CATEGORY:Special Ability	TYPE:Extraordinary.Platinum Knight Class Feature.SpecialQuality				DESC:Platinum knights are treated as dragons for the purpose of being immune to the frightful presence of dragons and similar creatures.																																																																																																																																																																																																																																																																																																																																																														SOURCEPAGE:p.133
Spellcasting				KEY:Platinum Knight ~ Spellcasting												CATEGORY:Special Ability	TYPE:Platinum Knight Class Feature.SpecialQuality						DESC:When an even-numbered platinum knight level is gained, the character gains new spells per day as if he had also gained a level in a spellcasting class he belonged to before he added the prestige class. He does not, however, gain any other benefit a character of that class would have gained (improved chance of controlling or rebuking undead, metamagic or item creation feats, and so on). This essentially means that he adds 1/2 his platinum knight level to the level of some other spellcasting class he has, then determines spells per day and caster level accordingly. If a character takes two or more levels in this class before having any levels in a spellcasting class, he does not receive this spellcasting benefit. If he thereafter takes levels in one or more spellcasting classes, he becomes eligible to receive the spellcasting benefit for any level in the platinum knight class that he has not already attained. For example, a 6thlevel fighter/2nd-level platinum knight does not receive the spellcasting benefit for being a 2nd-level platinum knight because he did not belong to a spellcasting class before taking 2nd level in the prestige class. If he then picks up one or more levels of wizard before advancing to 4th level in the platinum knight class, he receives the spellcasting benefit of a 4th-level platinum knight (when he attains that level) but does not receive the 2nd-level benefit retroactively.																																																																																																																																							SOURCEPAGE:p.134
Platinum Scales				KEY:Platinum Knight ~ Platinum Scales											CATEGORY:Special Ability	TYPE:Extraordinary.Platinum Knight Class Feature.SpecialQuality				DESC:At 3rd level, a platinum knight's skin takes on a slightly metallic sheen. He gains a +1 increase to his natural armor bonus. At 7th level, this increase improves to +2.																																																																																																																																																																																																																																																																																																																																																							SOURCEPAGE:p.134
Bahamut's Grace				KEY:Platinum Knight ~ Bahamut's Grace											CATEGORY:Special Ability	TYPE:Supernatural.Platinum Knight Class Feature.SpecialQuality				DESC:A 5th-level platinum knight adds his Charisma modifier (if positive) as a bonus on all saving throws against the attacks, special abilities, and spells cast by evil dragons. This effect stacks with the divine grace class feature of paladins and similar abilities.																																																																																																																																																																																																																																																																																																																																								SOURCEPAGE:p.134
Charisma Bonus				KEY:Platinum Knight ~ Charisma Bonus											CATEGORY:Special Ability	TYPE:Extraordinary.Platinum Knight Class Feature.SpecialQuality				DESC:At 9th level, a platinum knight's Charisma increases by 2 points.																																																																																																																																																																																																																																																																																																																																																																									SOURCEPAGE:p.134
True Seeing					KEY:Platinum Knight ~ True Seeing												CATEGORY:Special Ability	TYPE:Supernatural.Platinum Knight Class Feature.SpecialQuality				DESC:At 10th level, a platinum knight gains the ability to see all things as they actually are. This ability is the equivalent of the true seeing spell and lasts for 1 hour. A platinum knight may use true seeing once per day.																																																																																																																																																																																																																																																																																																																																															SOURCEPAGE:p.134

# Talon of Tiamat
Weapon and Armor Proficiency		KEY:Talon of Tiamat ~ Weapon and Armor Proficiency									CATEGORY:Special Ability	TYPE:Talon of Tiamat Class Feature.SpecialQuality						DESC:A talon of Tiamat is proficient with all simple and martial weapons, with all types of armor, and with shields.																																																																																																																																																																																																																																																																																																																																																																	SOURCEPAGE:p.134
Breath Weapon				KEY:Talon of Tiamat ~ Breath Weapon												CATEGORY:Special Ability	TYPE:Supernatural.Talon of Tiamat Class Feature.SpecialQuality				DESC:At 1st level, a talon of Tiamat gains the ability to breathe out a cone of frost (size of the cone corresponds to the size of the character) that deals 3d6 points of cold damage. As the talon gains levels, additional versions of his breath weapon become available to him. At 3rd level, the talon can breathe a line of acid (8d4 acid damage). At 5th level, he can breathe a cone of corrosive gas (10d6 acid damage). At 7th level, he can expel a line of lightning (12d8 electricity damage). At 9th level, he can breathe a cone of fire (14d8 fire damage). In each case, a successful Reflex save halves the damage dealt. The DC for saves against the talon's breath weapon is 10 + talon class level + Con modifier. A talon of Tiamat can use each of his breath weapons once per day. Once a talon uses any of his breath weapons, he can't use any other breath weapon until 1d4 rounds have passed.																																																																																																																																																																																																																																SOURCEPAGE:p.134
Spellcasting				KEY:Talon of Tiamat ~ Spellcasting												CATEGORY:Special Ability	TYPE:Talon of Tiamat Class Feature.SpecialQuality						DESC:When an even-numbered talon of Tiamat level is gained, the character gains new spells per day as if he had also gained a level in a spellcasting class he belonged to before he added the prestige class. He does not, however, gain any other benefit a character of that class would have gained (improved chance of controlling or rebuking undead, metamagic or item creation feats, and so on). This essentially means that he adds 1/2 his talon of Tiamat level to the level of some other spellcasting class he has, then determines spells per day and caster level accordingly. If a character takes two or more levels in this class before having any levels in a spellcasting class, he does not receive this spellcasting benefit. If he thereafter takes levels in one or more spellcasting classes, he becomes eligible to receive the spellcasting benefit for any level in the talon of Tiamat class that he has not already attained. For example, a 7th-level fighter/2nd-level talon of Tiamat does not receive the spellcasting benefit for being a 2nd-level talon of Tiamat because he did not belong to a spellcasting class before taking 2nd level in the prestige class. If he then picks up one or more levels of wizard before advancing to 4th level in the talon of Tiamat class, he receives the spellcasting benefit of a 4th-level talon of Tiamat (when he attains that level) but does not receive the 2nd-level benefit retroactively.																																																																																																																																							SOURCEPAGE:p.135
Voice of the Dragon			KEY:Talon of Tiamat ~ Voice of the Dragon											CATEGORY:Special Ability	TYPE:Extraordinary.Talon of Tiamat Class Feature.SpecialQuality				DESC:At 2nd level, a talon of Tiamat gains a +2 bonus on Bluff and Intimidate checks. This bonus increases by +2 every four levels thereafter, to +4 at 6th level and +6 at 10th level.																																																																																																																																																																																																																																																																																																																																																						SOURCEPAGE:p.135
Keen Senses					KEY:Talon of Tiamat ~ Keen Senses												CATEGORY:Special Ability	TYPE:Extraordinary.Talon of Tiamat Class Feature.SpecialQuality				DESC:A talon of Tiamat gains low-light vision at 4th level. He gains darkvision out to 60 feet at 8th level.																																																																																																																																																																																																																																																																																																																																																																		SOURCEPAGE:p.135
Immunities					KEY:Talon of Tiamat ~ Immunities												CATEGORY:Special Ability	TYPE:Extraordinary.Talon of Tiamat Class Feature.SpecialQuality				DESC:At 6th level, a talon of Tiamat gains immunity to magic sleep and paralysis effects. In addition, he gains immunity to one of the following forms of energy, at his option: acid, cold, electricity, or fire. Once an energy immunity is selected, the decision may never be changed.																																																																																																																																																																																																																																																																																																																																					SOURCEPAGE:p.135
